Year,Region,Civilians Wounded
2008,Eastern Europe,0
2008,Eastern Europe,50
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,3
2008,Eastern Europe,2
2008,Eastern Europe,3
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,3
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,1
2008,Eastern Europe,7
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,2
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,3
2008,Eastern Europe,0
2008,Eastern Europe,13
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,10
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,5
2008,Eastern Europe,7
2008,Eastern Europe,3
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,9
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,8
2008,Eastern Europe,1
2008,Eastern Europe,7
2008,Eastern Europe,40
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,3
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,0
2008,Eastern Europe,2
2008,Eastern Europe,2
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,1
2008,Eastern Europe,1
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,6
2008,Eastern Europe,13
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,0
2008,Eastern Europe,11
2008,Eastern Europe,0
2008,Eastern Europe,2
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,3
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,7
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,7
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,4
2009,Eastern Europe,0
2009,Eastern Europe,4
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,5
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,5
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,2
2009,Eastern Europe,4
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,4
2009,Eastern Europe,0
2009,Eastern Europe,3
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,10
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,3
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,6
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,8
2009,Eastern Europe,0
2009,Eastern Europe,39
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,3
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,2
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,100
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,1
2009,Eastern Europe,0
2009,Eastern Europe,0
2009,Eastern Europe,2
2009,Eastern Europe,18
2009,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,20
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,2
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,4
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,48
2010,Eastern Europe,47
2010,Eastern Europe,37
2010,Eastern Europe,1
2010,Eastern Europe,5
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,4
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,4
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,4
2010,Eastern Europe,29
2010,Eastern Europe,2
2010,Eastern Europe,7
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,46
2010,Eastern Europe,1
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,4
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,6
2010,Eastern Europe,5
2010,Eastern Europe,11
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,4
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,14
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,8
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,6
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,30
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,2
2010,Eastern Europe,1
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,173
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,1
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,1
2010,Eastern Europe,17
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,3
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,2
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,1
2010,Eastern Europe,1
2010,Eastern Europe,1
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2010,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,5
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,168
2011,Eastern Europe,1
2011,Eastern Europe,6
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,2
2011,Eastern Europe,4
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,6
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,13
2011,Eastern Europe,
2011,Eastern Europe,
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,161
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,3
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,8
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,14
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,23
2011,Eastern Europe,3
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,61
2011,Eastern Europe,61
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,6
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,2
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,1
2011,Eastern Europe,1
2011,Eastern Europe,3
2011,Eastern Europe,1
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2011,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,18
2012,Eastern Europe,0
2012,Eastern Europe,8
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,2
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,4
2012,Eastern Europe,2
2012,Eastern Europe,0
2012,Eastern Europe,2
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,8
2012,Eastern Europe,8
2012,Eastern Europe,8
2012,Eastern Europe,7
2012,Eastern Europe,0
2012,Eastern Europe,3
2012,Eastern Europe,0
2012,Eastern Europe,51
2012,Eastern Europe,50
2012,Eastern Europe,0
2012,Eastern Europe,3
2012,Eastern Europe,2
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,4
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,2
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,5
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,2
2012,Eastern Europe,2
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,4
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,3
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,2
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,0
2012,Eastern Europe,30
2012,Eastern Europe,0
2012,Eastern Europe,1
2012,Eastern Europe,0
2012,Eastern Europe,3
